item_id	item_ttle	item_add1	item_add2
898411059	"Bernie's Catering"	"6643 S Cicero Ave"	"Chicago, IL 60638"
1000000220570	"Bernie's Catering"	"6643 S Cicero Av"	"Chicago, IL 60638"
145202657	Applebee's	"7519 S Cicero Ave"	"Chicago, IL 60652"
91787305	"Olive or Twist Inc"	"6906  Windsor Ave"	"Berwyn, IL 60402"
699033802	"El Gordo's"	"513  Scott Ave"	"Wichita Falls, TX 76301"
140697374	McBride's	"501  Scott Ave"	"Wichita Falls, TX 76301"
13323445	"The Burrito Shop"	"907  9th St"	"Wichita Falls, TX 76301"
63204335	"Rodriguez Tortilla & Tamale Factory"	"1211  6th St"	"Wichita Falls, TX 76301"
151942603	"El Paisa Mexican Restaurant"	"1107  Broad St"	"Wichita Falls, TX 76301"
896580952	"Carl's Jr. / Green Burrito"	"1304  Broad St"	"Wichita Falls, TX"
689902749	"Severiana Sanchez Burritos"	"1710  9th St"	"Wichita Falls, TX 76301"
140430092	"El Chico"	"1028  Central Fwy"	"Wichita Falls, TX"
698198917	"Taqueria Los Alacranes"	"2820  Holliday Rd"	"Wichita Falls, TX 76301"
150164899	"Maudie's Seafood Market"	"2003 S Thompson St"	"Springdale, AR 72764"
39372061	"Outback Steakhouse"	"4808 S Thompson St"	"Springdale, AR 72764"
39372052	"Long John Silver's"	"983 W Sunset Ave"	"Springdale, AR 72764"
39368126	"Red Lobster"	"3885 N Shiloh Dr"	"Fayetteville, AR 72703"
888437433	"Long John Silver's"	"207 S Bloomington St"	"Lowell, AR 72745"
53537210	"B & J Smokehouse & Seafood Grill"	"26082  State Highway 39"	"Shell Knob, MO 65747"
10663879	"Powerhouse Seafood & Grill"	"112 N University Ave"	"Fayetteville, AR 72701"
707591133	"Chicago Dog"	"121 S 2nd St"	"Rogers, AR 72756"
8212144	"Long John Silver's Seafood"	"1036 W Walnut St"	"Rogers, AR 72756"
713112880	"D&G Pizza"	"200  Westminster Rd"	"Canterbury, CT 06331"
151865049	"China Garden"	"1  Knollwood Dr"	"Canterbury, CT 06331"
689790108	"Dinos Grill"	"180  Westminster Rd"	"Canterbury, CT 06331"
140690995	"Dunkin' Donuts"	"5  Westminster Rd"	"Canterbury, CT 06331"
43010116	"Horsebrook Cafe"	"44  Railroad Ave"	"Plainfield, CT 06374"
65913105	"Daybreak Diner"	"43  Railroad Ave"	"Plainfield, CT 06374"
153534806	"Joyful House"	"28  Railroad Ave"	"Plainfield, CT 06374"
43010311	"Gus' Pizzarama of Plainfield"	"5  Babcock Ave"	"Plainfield, CT 06374"
695357271	"Victorian House"	"159  Norwich Rd"	"Plainfield, CT 06374"
690225889	"New York Pizza Company"	"123  Norwich Rd"	"Plainfield, CT 06374"
7554452	"Kiko's Mexican Food Restaurant & Cantina"	"5514  Everhart Rd"	"Corpus Christi, TX 78411"
159994475	"3 J Lee Inc Dba Wings & Seafood"	"1046  Holcombe Rd"	"Decatur, GA 30032"
714622678	"84 Seafood"	"4254 E Oglethorpe Hwy"	"Hinesville, GA 31313"
44672253	"A J's Seafood & Oyster Bar"	"2406 N Slappey Blvd"	"Albany, GA 31701"
715170541	"Adv Tax Services"	"2397  Columbia Dr"	"Decatur, GA 30032"
690156748	"Aj's Famous Seafood and Poboys"	"2100  Roswell Rd"	"Marietta, GA 30062"
888332057	"Altama Seafoo"	"5598  Altama Ave"	"Brunswick, GA 31525"
686147399	"American Wings & Seafood"	"387  Cleveland Ave SW, Ste 1"	"Atlanta, GA 30315"
714655633	"American Wings And Seafood"	"1145  Ralph David Abernathy Blvd SW"	"Atlanta, GA 30310"
702536432	"Angela's Fresh Seafood"	"2565  Donald Lee Hollowell Pkwy NW"	"Atlanta, GA 30318"
712664807	"Angie's Steak and Seafood"	"500  Oxbow Dr"	"Grovetown, GA 30813"
90887743	"Chambers County"	"910  Po Box"	"Anahuac, TX 77514"
143345783	"Jack in the Box"	"22902  Interstate 10"	"Wallisville, TX 77597"
62693383	Subway	"25777  Interstate 10"	"Hankamer, TX 77560"
897286855	"Tonys BBQ & Steakhouse Inc"	"2626  State Highway 124"	"Winnie, TX 77665"
895079081	"Macho Mexican Restaurant"	"1916  State Highway 124"	"Winnie, TX 77665"
897801601	"EDS Cajun Diner"	"2122  State Highway 124"	"Winnie, TX 77665"
896699628	"Pizza Hut"	"1324  Hwy 124"	"Winnie, TX 77665"
897801602	"Lupes Mexican Restaurant"	"224  Broadway"	"Winnie, TX 77665"
897461247	"Ricelands Motel & Restaurant"	"111  Fm 1406 Rd"	"Winnie, TX 77665"
60171555	"Landos Restaurant"	"813  Woodside Ave"	"Ellwood City, PA 16117"
13511943	"The Ranch"	"4628  Ellwood Rd"	"New Castle, PA 16101"
4246697	"Domino's Pizza"	"212  Portersville Rd"	"Ellwood City, PA 16117"
709963255	"La Isla"	"212  Portersville Rd"	"Ellwood City, PA 16117"
695819081	"Eiiport Family Restaurant"	"212  Portersville Rd"	"Ellwood City, PA 16117"
60171557	"Oak Grove Inn"	"289  Portersville Rd"	"Ellwood City, PA 16117"
711371204	Olivers	"848  Bridge St"	"Ellwood City, PA 16117"
706637697	"Jo Joe Beanz"	"324  Wampum Ave"	"Ellwood City, PA 16117"
7531841	"Keystone Bar"	"210  1st St"	"Ellwood City, PA 16117"
5163145	"First Street Diner"	"212  1st St"	"Ellwood City, PA 16117"
64134378	"Peking Wok"	"12816 SE 38th St"	"Bellevue, WA 98006"
895200696	"Panda Express"	"3938  Factoria Blvd SE"	"Bellevue, WA 98006"
13242896	"Teriyaki Wok"	"1717 NE 44th St"	"Renton, WA 98056"
5833415	"Gourmet Wok"	"1630  Duvall Ave NE, Ste A"	"Renton, WA 98059"
140653792	"Szechuan Kitchen Delights"	"15015  Main St, Ste 107"	"Bellevue, WA 98007"
685673178	"Best Wok Chinese Restaurant"	"19  148th Ave NE"	"Bellevue, WA 98007"
4321381	"Green Bamboo Wok-Crossroads"	"15600 NE 8th St, Ste PM2"	"Bellevue, WA 98008"
708382316	"Red Corner Chinese Restaurant LLC"	"1025 NW Gilman Blvd, Ste E8"	"Issaquah, WA 98027"
1000000287445	"La Bu La"	"288 106th Ave NE Suite 200"	"Bellevue, WA 98004"
135947840	"First Wok Chinese Restaurant"	"2301  44th St SE"	"Grand Rapids, MI 49508"
149559315	"Yummy Wok"	"4325  Breton Rd SE, Ste 104"	"Grand Rapids, MI 49512"
687374409	"China One"	"3838  52nd St SE"	"Grand Rapids, MI 49512"
897157090	"Wok N Salsa"	"2030  28th St SE"	"Grand Rapids, MI 49508"
697418329	"Tea Garden"	"2500 E Beltline Ave SE"	"Grand Rapids, MI 49546"
9001975	"Mikado Sushi"	"3971  28th St SE"	"Grand Rapids, MI 49512"
703601108	"Red Sun Buffet"	"4176  28th St SE"	"Grand Rapids, MI 49512"
140147665	"Blue Ginger Asian Kitchen"	"5751  Byron Center Ave SW"	"Wyoming, MI 49519"
2855865	"China Garden"	"4700  Cascade Rd SE"	"Grand Rapids, MI 49546"
2448136	"Captain D's Seafood Restaurants"	"1951  Veterans Blvd"	"Dublin, GA"
44953988	"Red Lobster"	"2105  Veterans Blvd"	"Dublin, GA"
714057605	"Pete's Tako House"	"502  Brooklyn Ave"	"San Antonio, TX 78215"
62933644	"Oasis Mexican Cafe"	"210  Mccullough Ave"	"San Antonio, TX 78215"
4584285	"El Nogal Mexican Restaurant"	"1605 N Saint Marys St"	"San Antonio, TX 78215"
62933643	"Los Pinos Mexican Restaurant"	"1702  Broadway St"	"San Antonio, TX 78215"
702160632	"La Gloria Mexican Restaurant"	"100 E Grayson St"	"San Antonio, TX 78215"
713305193	"Mmi Ventures DBA Maria Mias Mexican Bist"	"849 E Commerce St"	"San Antonio, TX 78205"
92408672	"Paloma Riverwalk"	"215  Losoya St"	"San Antonio, TX 78205"
62919381	"Zuni Grill"	"223 Losoya St"	"San Antonio, TX 78205"
9017449	"Milepost 5 Seafood & Co"	"1300  Sycamore Sq"	"Midlothian, VA 23113"
715420663	"Veranda Ristorante"	"1358  Sycamore Sq"	"Midlothian, VA 23113"
895626298	"CrossRoads Restaurant"	"1352  Sycamore Sq"	"Midlothian, VA 23113"
897426008	"Sycamore Seafood LLC"	"1300  Sycamore Sq"	"Midlothian, VA 23113"
897390759	"Crab Louie's Seafood Tavern"	"1352  Sycamore Sq"	"Midlothian, VA 23113"
9017450	"Milepost 5 Seafood Market"	"13520  Midlothian Tpke"	"Midlothian, VA 23113"
63701561	"Hunan Wok"	"1233  Sycamore Sq"	"Midlothian, VA 23113"
92455914	"Brickhouse Diner"	"13520  Midlothian Tpke"	"Midlothian, VA 23113"
695847004	"Tiki Tiki 2"	"13555  Midlothian Tpke"	"Midlothian, VA 23113"
708895909	"Awful Athurs"	"1300  Sycamore Square Dr"	"Midlothian, VA 23113"
9011283	"Mike's Seafood"	"123 S Main St"	"Shenandoah, PA 17976"
60011365	"Adelphia Seafood"	"716 S Centre St"	"Pottsville, PA 17901"
889171306	"Long John Silver's"	"6198  Cressona Mall"	"Pottsville, PA 17901"
889189874	"Long John Silver's"	"548  Susquehanna Blvd"	"Hazleton, PA 18202"
712402842	"Top of the 80's"	"3 Top of the 80's Road"	"Hazleton, PA 18202"
59649173	"Ocean Seafood"	"1235 W 15th St"	"Hazleton, PA 18201"
714836529	"Scatton Seafood"	"720 E 3rd St"	"Hazleton, PA 18201"
889189882	"Long John Silver's"	"65  Industrial Dr"	"Hamburg, PA 19526"
154097087	"Diamond V Seafood"	"408  Main St"	"White Haven, PA 18661"
895099394	"Long John Silver's Seafood"	"940  State St"	"White Haven, PA 18661"
713348576	"Amigos Los"	"112 N Dumas Ave"	"Dumas, TX 79029"
92421847	"La Herradura"	"102 E 1st St"	"Dumas, TX 79029"
2203465	"Burger King"	"124 S Dumas Ave"	"Dumas, TX"
151805697	"China Buffet"	"125 N Dumas Ave"	"Dumas, TX 79029"
143714007	"La Casita 2"	"115 E 2nd St"	"Dumas, TX 79029"
895697222	"Maris Burritos & Gorditos"	"313 W 1st St"	"Dumas, TX 79029"
143714009	"Meals On Wheels"	"310 E 1st St"	"Dumas, TX"
703417258	"Los Mismos Tacos"	"402 W 1st St"	"Dumas, TX 79029"
12367172	"Sonic Drive-In"	"405 S Dumas Ave"	"Dumas, TX"
149418852	"El Zorrito Mexican Restaurant"	"110  Redman Dr"	"Topeka, IN 46571"
898099574	"Topeka Pizza"	"102 S Main St"	"Topeka, IN 46571"
13382345	Subway	"302 W Lake St"	"Topeka, IN 46571"
48459420	"Topeka Livestock Draft Horse & Carriage "	"601 E Lake St"	"Topeka, IN 46571"
697116629	"Net Cafe"	"115 S Cavin St"	"Ligonier, IN 46767"
710088001	"Mexican Restaurant Eldo De Oro"	"115 S Cavin St"	"Ligonier, IN 46767"
713191741	"Chilangos Tacos"	"109 W 2nd St"	"Ligonier, IN 46767"
707890740	"Topeka Pizza"	"105 S Main St"	"Ligonier, IN 46767"
713787323	"Bonilla's Tacos"	"200  Lincolnway  W"	"Ligonier, IN 46767"
48479317	"Daniel's Ligonier Cafe"	"319 S Cavin St"	"Ligonier, IN 46767"
685106626	"Mill Creek Community Bldg"	"403  Bank Barn Ln"	"Lancaster, PA 17602"
111318470	Giannis	"108  Little Hl"	"Lancaster, PA 17602"
1000000170328	"Dickey's Barbeque Pit"	"30 Creekside Dr"	"Lancaster, PA 17602"
897862997	"Dickey's Barbecue Pit"	"30  Creekside Dr"	"Lancaster, PA 17602"
8721685	McDonald's	"2034  Lincoln Hwy E"	"Lancaster, PA 17602"
1214167	"Auntie Anne's Soft Pretzels"	"2034  Lincoln Hwy E"	"Lancaster, PA 17602"
59816971	"Car-Jens Deli"	"2090  Lincoln Hwy E"	"Lancaster, PA 17602"
897538577	"Manor Buffett"	"2090  Lincoln Hwy E"	"Lancaster, PA 17602"
714166329	"Five Guys Burgers and Fries"	"2090  Lincoln Hwy E, Ste 7"	"Lancaster, PA 17602"
13102068	"Taco Bell"	"2040  Lincoln Hwy E"	"Lancaster, PA 17602"
51879656	"Hungry Howie's Pizza"	"630 W Genesee St"	"Lapeer, MI"
51879803	"Brian Family Restaurant"	"281 S Main St"	"Lapeer, MI 48446"
68620222	"The Farm House Family Restaurant"	"282 S Main St"	"Lapeer, MI 48446"
702439036	"River Street Music and Cafe"	"454 W Nepessing St"	"Lapeer, MI 48446"
11728065	"Sam's Coney Island"	"420 W Nepessing St"	"Lapeer, MI 48446"
84717277	"Wendy's Old Fashioned Hamburgers"	"436 S Main St"	"Lapeer, MI"
703212130	"Pueblo Viejo"	"393 W Nepessing St"	"Lapeer, MI 48446"
702681520	KFC	"435 S Main St"	"Lapeer, MI"
714509575	"Uptown Bistro"	"348 W Nepessing St"	"Lapeer, MI 48446"
77037169	"Abruzzo Piano Grill"	"315 W Nepessing St"	"Lapeer, MI 48446"
9560019	"New Hong KONG Restaurant"	"714 E 31st St"	"La Grange Park, IL 60526"
47707165	"Golden Wok Cantonese Restaurant"	"1122 N Maple Ave"	"La Grange Park, IL 60526"
11961489	"See Thru Chinese Kitchen"	"112  Broadview Village Sq"	"Broadview, IL 60155"
8405157	"Magic Wok Restaurant"	"23 W Harris Ave"	"La Grange, IL 60525"
9285028	"Moy Goy Inn"	"719 W Hillgrove Ave"	"La Grange, IL 60525"
2862089	"Chinese Kitchen"	"3003  Wolf Rd"	"Westchester, IL 60154"
47694136	"China Wok"	"9906 W Roosevelt Rd"	"Westchester, IL 60154"
2789679	"Chef Shangri-La"	"7930 W 26th St"	"Riverside, IL 60546"
157003519	"See Thru Chinese Restaurant"	"448 N Mannheim Rd"	"Hillside, IL 60162"
52932973	"Walnut Hills"	"1214  Adams St"	"Vicksburg, MS 39183"
11590320	"Rusty's Riverfront Grill"	"901  Washington St"	"Vicksburg, MS 39183"
115086541	"Bistro Under The Stairs"	"1101  Washington St"	"Vicksburg, MS 39183"
693872715	"Monsour Eddie"	"1100  Washington St"	"Vicksburg, MS 39183"
7745094	"L D's Kitchen"	"1111  Mulberry St"	"Vicksburg, MS 39183"
697935629	"Duffs Tavern And Grill"	"1306  Washington St"	"Vicksburg, MS 39180"
2942494	"Church's Chicken"	"1320  Clay St"	"Vicksburg, MS"
713265430	"El Rio Mexican Grill"	"1415  Washington St"	"Vicksburg, MS 39180"
895291938	Subway	"1775  Washington St"	"Vicksburg, MS"
12352957	"Sollys Hot Tamales"	"1921  Washington St"	"Vicksburg, MS 39180"
151874903	"China Gourmet"	"117 E Wells St"	"Milwaukee, WI 53202"
64997491	"Panda Express"	"275 W Wisconsin Ave, Ste 93"	"Milwaukee, WI"
713785176	"Aa Wok Zone Chinese Restaurant"	"1683 N Van Buren St"	"Milwaukee, WI 53202"
697621330	"Hong Kong Express"	"2373 N Dr Martin Luther King Dr"	"Milwaukee, WI 53212"
2859845	"China Wok"	"2342 N Farwell Ave"	"Milwaukee, WI 53211"
713356191	"Huan Xi"	"2428 N Murray Ave"	"Milwaukee, WI 53211"
23869576	No	"2678 S Kinnickinnic Ave"	"Milwaukee, WI 53207"
65000825	"China King"	"2982 S Chase Ave"	"Milwaukee, WI 53207"
141945404	"Cheng Wong Restaurant"	"1631  Miller Park Way"	"Milwaukee, WI 53214"
14994190	"C & C S 27th St Llc Wongs Wok"	"3702 S 27th St"	"Milwaukee, WI 53221"
64997491	"Panda Express"	"275 W Wisconsin Ave, Ste 93"	"Milwaukee, WI 53203"
9545162	"New China Restaurant"	"6113 W Capitol Dr"	"Milwaukee, WI 53216"
697621224	"Panda Express"	"5800 N Bayshore Dr, Ste A121"	"Milwaukee, WI 53217"
65013376	"Wongs Wok"	"7424 W Appleton Ave"	"Milwaukee, WI 53216"
65016192	"Chinese Chef"	"7800 W Appleton Ave"	"Milwaukee, WI 53218"
154164582	"Verona Marbletile & Granite"	"1608 E Market St"	"Greensboro, NC 27401"
12338169	Blimpie	"1601 E Market St"	"Greensboro, NC 27411"
714624346	"Carini's Grill"	"1524 E Market St"	"Greensboro, NC 27401"
92051263	"Tasty Grill"	"1500 E Market St, Ste G"	"Greensboro, NC 27401"
706363845	"M & M Soul Food"	"1524 E Market St"	"Greensboro, NC 27401"
56865614	"Bojangles' Famous Chicken 'n Biscuits"	"1100 E Bessemer Ave"	"Greensboro, NC 27407"
704295478	"Domino's Pizza"	"948 E Bessemer Ave"	"Greensboro, NC 27405"
140832092	"Ocean Fresh Seafood"	"954 E Bessemer Ave"	"Greensboro, NC 27405"
56861158	Skipper	"1940 E Market St"	"Greensboro, NC 27401"
56865641	"Mrs Winners Chicken & Biscuits"	"814  Summit Ave"	"Greensboro, NC 27405"
51948110	"Domino's Pizza"	"706 S Mission St"	"Mount Pleasant, MI"
888958922	"Pizza King"	"600 S Mission St, Ste A"	"Mount Pleasant, MI"
698624336	"Tavola Gigis"	"437 S Mission St"	"Mount Pleasant, MI 48858"
20921139	"Chinese Restaurant Great Wall Buffet"	"1025 S Mission St"	"Mount Pleasant, MI 48858"
21501921	"LaBelle Management"	"405 S Mission St, Ste C"	"Mount Pleasant, MI 48858"
17770281	"Jon's Drive In"	"1030 S Mission St"	"Mount Pleasant, MI 48858"
704530375	"Little Caesars Pizza"	"324 S Mission St"	"Mount Pleasant, MI"
715187522	"Biggby Coffee"	"210 S Mission St"	"Mount Pleasant, MI"
14195599	"University Cup Coffee Co"	"1027 S Franklin St"	"Mount Pleasant, MI 48858"
51948146	"Taco Bell"	"1143 S Mission St"	"Mount Pleasant, MI"
715339440	"Julies Broadway Cafe & Bakery"	"16  Broadway"	"Kissimmee, FL 34741"
713576569	"Nadia's Cafe"	"15  Broadway"	"Kissimmee, FL 34741"
687309942	"Have A Great Sandwich"	"18  Broadway"	"Kissimmee, FL 34741"
15392696	"Robinson's Coffee Shop"	"114  Broadway"	"Kissimmee, FL 34741"
897182358	"Buchito Restaurant"	"131  Broadway"	"Kissimmee, FL 34741"
7220125	"Joanie's Diner"	"120  Broadway, Ste 103"	"Kissimmee, FL 34741"
44116989	"Susan's Courtside Cafe"	"18 S Orlando Ave"	"Kissimmee, FL 34741"
690844798	"3 Sisters Speakeasy"	"226 Broadway"	"Kissimmee, FL 34741"
690412978	"Nature's Table Cafe"	"214  Broadway"	"Kissimmee, FL 34741"
703743019	"Taqueria Tres Amigos"	"231  Broadway"	"Kissimmee, FL 34741"
148261045	"China Wok"	"2323  Carlisle Rd, Ste 8"	"York, PA 17408"
12052246	"Shangrila Chinese Restaurant"	"2150 White St"	"York, PA 17404"
1679572	"Best Wok"	"443  Eisenhower Dr"	"Hanover, PA 17331"
148261175	"Great Wall Chinese Restaurnt"	"351  Loucks Rd"	"York, PA 17404"
707656673	"Lin's Garden Chinese Take Out Restaurant"	"964 S George St"	"York, PA 17403"
18238833	"Panda Chinese Kitchen"	"320 E Philadelphia St, Ste D"	"York, PA 17403"
60324751	"Chang Chow Carry Out & Grocery"	"700 S Queen St"	"York, PA 17403"
689536918	"China Inn"	"7 S 6th St"	"Mc Sherrystown, PA 17344"
5171613	"First Wok Restaurant"	"180  Leaders Heights Rd, Ste A"	"York, PA 17402"
709910071	"All Star Asian Buffet"	"203  Walmart Dr"	"Uniontown, PA 15401"
60187523	"China Garden"	"1886  Mcclellandtown Rd"	"Masontown, PA 15461"
144426832	"Ming Hing Chinese Restaurant"	"629  Pittsburgh Rd"	"Uniontown, PA 15401"
703083264	"China Express 524"	"524  Morgantown St"	"Uniontown, PA 15401"
5907809	"Great Wall"	"344  3rd St"	"California, PA 15419"
2857626	"China Kitchen"	"510  Ashebrooke Sq"	"Morgantown, WV 26508"
709900137	"Master of The Wok"	"214  Pittsburgh St"	"Scottdale, PA 15683"
60214356	"Golden Wok Chinese Restaurant"	"140  Greene Plz"	"Waynesburg, PA 15370"
78880529	"Great Wall"	"201 W Main St, Ste A"	"Monongahela, PA 15063"
708990200	"Great Wall Restaurant"	"162  High St"	"Morgantown, WV 26505"
692239701	"P.F. Chang's"	"4551 Virginia Beach Blvd."	"Virginia Beach, VA 23462"
63599998	"Imperial Palace"	"4878 Princess Anne Rd"	"Virginia Beach, VA 23462"
695319177	"Golden Wok"	"154  Thalia Village Shoppes"	"Virginia Beach, VA 23452"
707357046	"King Wok"	"4001  Virginia Beach Blvd, Ste 118"	"Virginia Beach, VA 23452"
683947641	"China Wok"	"5900 E Virginia Beach Blvd, Ste 56"	"Norfolk, VA 23502"
63602946	"Super Wok"	"5312  Kempsriver Dr, Ste 103"	"Virginia Beach, VA 23464"
697484197	"Golden Wok I"	"507 N Military Hwy"	"Norfolk, VA 23502"
2855930	"China Garden Express"	"1621  Independence Blvd"	"Virginia Beach, VA 23455"
708983514	"The Chop Shop"	"108 N Main St"	"Butler, PA 16001"
889471104	"Rocky Mountain Deli & Catering"	"108 N Main St"	"Butler, PA 16001"
898364154	"Benjamin Beetle"	"119  New Castle St"	"Butler, PA 16001"
709198779	"The Brick House"	"118 N Main St"	"Butler, PA 16001"
13703384	"Cindy's Place"	"125 S Main St"	"Butler, PA 16001"
714339319	"Domino's Pizza"	"109 S Main St"	"Butler, PA"
65415045	"China Palace"	"140 W Jefferson St"	"Butler, PA 16001"
3698576	"The Cummings Coffee"	"146 N Main St"	"Butler, PA 16001"
13443453	"Last Laff"	"123 S Main St"	"Butler, PA 16001"
65415155	"Hoagies Shop"	"110 N Mckean St"	"Butler, PA 16001"
685607390	"Mazzanti's Beans & Cream"	"1800 N Main Street Ext"	"Butler, PA 16001"
12889026	Subway	"1768 N Main Street Ext, Ste 1"	"Butler, PA 16001"
59202007	"Giovonni's Pizza"	"972  Mercer Rd"	"Butler, PA 16001"
65415083	"Opie's Pizza"	"1734 N Main Street Ext"	"Butler, PA 16001"
59201942	"China Gourmet"	"1700 N Main Street Ext"	"Butler, PA 16001"
65415043	"Charley's Steakery"	"101  Clearview Cir, Unit 235"	"Butler, PA 16001"
712306254	"Italian Village Pizzeria"	"101  Clearview Cir"	"Butler, PA 16001"
112378396	"Dynasty Buffet"	"101  Clearview Cir"	"Butler, PA 16001"
154078828	"Chuck E. Cheese's"	"101  Clearview Cir"	"Butler, PA 16001"
148224289	Subway	"101  Clearview Cir, Unit 210"	"Butler, PA 16001"
1354599	"Bagel Palace"	"2869 N Druid Hills Rd NE"	"Atlanta, GA 30329"
709266807	"Cafe at Pharr"	"1465 Chattahoochee Ave NW, 100"	"Atlanta, GA 30318"
708856726	"Cafe at Pharr"	"3145 Peachtree Rd NE, 101"	"Atlanta, GA 30305"
713364099	"Cafe at Pharr"	"4300 Paces Ferry Rd SE, #244"	"Atlanta, GA 30339"
1000000110302	"Christophe's To Go"	"6309 Roswell Rd, Suite 1E"	"Sandy Springs, GA 30328"
1000000224682	"HOLA! Taqueria & Bar"	"688 Holcomb Bridge Rd"	"Roswell, GA 30076"
888323467	"Ivy Hall Apartments"	"625 Piedmont Ave NE"	"Atlanta, GA 30308"
713296083	"Panera Bread"	"2625 Towne Lake Parkway"	"Woodstock, GA 30189"
1000000167300	"Panera Bread"	"234 Pooler Parkway"	"Pooler, GA 31322"
1000000167183	"Panera Bread"	"1080 Peachtree St. NE"	"Atlanta, GA 30309"
9939438	"Piggies N Cream"	"306 S Hilliard St"	"Wheatfield, IN 46392"
48498765	"Dooley's Sports Bar & Grill"	"408 N Us Highway 421"	"San Pierre, IN 46374"
895141113	"Ljs Bar & Grill"	"41 S Bierma St"	"Wheatfield, IN 46392"
895333367	"Schnicks Good Eats"	"16 S Bierma St"	"Wheatfield, IN 46392"
133393972	"Baums Bridge Inn"	"1092  Baums Bridge Rd"	"Kouts, IN 46347"
139495392	Quizno's	"3840 W State Road 10"	"Wheatfield, IN 46392"
135983688	"Marcellas Pizzeria Inc"	"3854 W State Road 10"	"Wheatfield, IN 46392"
14305257	"Valley Pizza"	"4281 W State Road 10"	"Wheatfield, IN 46392"
895377372	"Country Folks Pizza"	"401 S Main St"	"Kouts, IN 46347"
13365465	"Piggies & Cream At The Depot"	"104  Railroad St"	"Kouts, IN 46347"
710105251	"Adel Gyros"	"10450 N College Ave, Ste 100"	"Indianapolis, IN 46280"
711096897	Subway	"10598 N College Ave, Ste 100"	"Indianapolis, IN 46280"
149405472	"Papa John's Pizza"	"10598 N College Ave, Ste 700"	"Indianapolis, IN 46280"
707400613	"Chinsky Restaurant"	"745 E 107th St"	"Indianapolis, IN 46280"
4479537	"Eastern China Chinese Restaurant"	"9613 N College Ave, Ste A"	"Indianapolis, IN 46280"
896255805	"Big Yum Yums"	"9611 N College Ave"	"Indianapolis, IN 46280"
156912159	"Lulu's Cafe"	"301  Pennsylvania Pkwy, Ste 195"	"Indianapolis, IN 46280"
156911832	"J Wegs Express"	"500 E 96th St"	"Indianapolis, IN 46240"
149405602	"Meridian Plaza Deli"	"10333 N Meridian St, Ste 190"	"Indianapolis, IN 46290"
704287149	Arby's	"35 E 96th St"	"Indianapolis, IN 46240"
49775484	"Cheniere Shack"	"7975  Cypress St"	"West Monroe, LA 71291"
49775507	"Kuntry Dinner"	"946  Ole Highway 15"	"West Monroe, LA 71291"
159323370	"Luby's Inc"	"6198  Cypress St"	"West Monroe, LA 71291"
694708132	"Fox's Pizza Den"	"1250  Highway 15"	"West Monroe, LA 71291"
703495757	"Burger King"	"5430  Cypress St"	"West Monroe, LA 71291"
